"year","region","cancer","race","rateType","rate"
2016,51683,"Prostate Cancer","Asian","incidenceRate",NA
2016,51683,"Prostate Cancer","Asian","mortalityRate",NA
2016,51683,"Prostate Cancer","Black","incidenceRate",NA
2016,51683,"Prostate Cancer","Black","mortalityRate",NA
2016,51683,"Prostate Cancer","Hispanic","incidenceRate",NA
2016,51683,"Prostate Cancer","Hispanic","mortalityRate",NA
2016,51683,"Prostate Cancer","White","incidenceRate",71.4
2016,51683,"Prostate Cancer","White","mortalityRate",NA
2016,51683,"Testicular Cancer","All Races","incidenceRate",NA
2016,51683,"Testicular Cancer","All Races","mortalityRate",NA
2016,51683,"Testicular Cancer","Native American","incidenceRate",NA
2016,51683,"Testicular Cancer","Native American","mortalityRate",NA
2016,51683,"Testicular Cancer","Asian","incidenceRate",NA
2016,51683,"Testicular Cancer","Asian","mortalityRate",NA
2016,51683,"Testicular Cancer","Black","incidenceRate",NA
2016,51683,"Testicular Cancer","Black","mortalityRate",NA
2016,51683,"Testicular Cancer","Hispanic","incidenceRate",NA
2016,51683,"Testicular Cancer","Hispanic","mortalityRate",NA
2016,51683,"Testicular Cancer","White","incidenceRate",NA
2016,51683,"Testicular Cancer","White","mortalityRate",NA
2016,51685,"All Cancers","All Races","incidenceRate",354.4
2016,51685,"All Cancers","All Races","mortalityRate",91.4
2016,51685,"All Cancers","Native American","incidenceRate",NA
2016,51685,"All Cancers","Native American","mortalityRate",NA
2016,51685,"All Cancers","Asian","incidenceRate",254.1
2016,51685,"All Cancers","Asian","mortalityRate",NA
2016,51685,"All Cancers","Black","incidenceRate",324.3
2016,51685,"All Cancers","Black","mortalityRate",NA
2016,51685,"All Cancers","Hispanic","incidenceRate",231.1
2016,51685,"All Cancers","Hispanic","mortalityRate",NA
2016,51685,"All Cancers","White","incidenceRate",361.9
2016,51685,"All Cancers","White","mortalityRate",94.9
2016,51685,"Brain Cancer","All Races","incidenceRate",NA
2016,51685,"Brain Cancer","All Races","mortalityRate",NA
2016,51685,"Brain Cancer","Native American","incidenceRate",NA
2016,51685,"Brain Cancer","Native American","mortalityRate",NA
2016,51685,"Brain Cancer","Asian","incidenceRate",NA
2016,51685,"Brain Cancer","Asian","mortalityRate",NA
2016,51685,"Brain Cancer","Black","incidenceRate",NA
2016,51685,"Brain Cancer","Black","mortalityRate",NA
2016,51685,"Brain Cancer","Hispanic","incidenceRate",NA
2016,51685,"Brain Cancer","Hispanic","mortalityRate",NA
2016,51685,"Brain Cancer","White","incidenceRate",NA
2016,51685,"Brain Cancer","White","mortalityRate",NA
2016,51685,"Cervical Cancer","All Races","incidenceRate",NA
2016,51685,"Cervical Cancer","All Races","mortalityRate",NA
2016,51685,"Cervical Cancer","Native American","incidenceRate",NA
2016,51685,"Cervical Cancer","Native American","mortalityRate",NA
2016,51685,"Cervical Cancer","Asian","incidenceRate",NA
2016,51685,"Cervical Cancer","Asian","mortalityRate",NA
2016,51685,"Cervical Cancer","Black","incidenceRate",NA
2016,51685,"Cervical Cancer","Black","mortalityRate",NA
2016,51685,"Cervical Cancer","Hispanic","incidenceRate",NA
2016,51685,"Cervical Cancer","Hispanic","mortalityRate",NA
2016,51685,"Cervical Cancer","White","incidenceRate",NA
2016,51685,"Cervical Cancer","White","mortalityRate",NA
2016,51685,"Colorectal Cancer","All Races","incidenceRate",34.7
2016,51685,"Colorectal Cancer","All Races","mortalityRate",NA
2016,51685,"Colorectal Cancer","Native American","incidenceRate",NA
2016,51685,"Colorectal Cancer","Native American","mortalityRate",NA
2016,51685,"Colorectal Cancer","Asian","incidenceRate",NA
2016,51685,"Colorectal Cancer","Asian","mortalityRate",NA
2016,51685,"Colorectal Cancer","Black","incidenceRate",NA
2016,51685,"Colorectal Cancer","Black","mortalityRate",NA
2016,51685,"Colorectal Cancer","Hispanic","incidenceRate",NA
2016,51685,"Colorectal Cancer","Hispanic","mortalityRate",NA
2016,51685,"Colorectal Cancer","White","incidenceRate",NA
2016,51685,"Colorectal Cancer","White","mortalityRate",NA
2016,51685,"Uterine Cancer","All Races","incidenceRate",NA
2016,51685,"Uterine Cancer","All Races","mortalityRate",NA
2016,51685,"Uterine Cancer","Native American","incidenceRate",NA
2016,51685,"Uterine Cancer","Native American","mortalityRate",NA
2016,51685,"Uterine Cancer","Asian","incidenceRate",NA
2016,51685,"Uterine Cancer","Asian","mortalityRate",NA
2016,51685,"Uterine Cancer","Black","incidenceRate",NA
2016,51685,"Uterine Cancer","Black","mortalityRate",NA
2016,51685,"Uterine Cancer","Hispanic","incidenceRate",NA
2016,51685,"Uterine Cancer","Hispanic","mortalityRate",NA
2016,51685,"Uterine Cancer","White","incidenceRate",NA
2016,51685,"Uterine Cancer","White","mortalityRate",NA
2016,51685,"Esophageal Cancer","All Races","incidenceRate",NA
2016,51685,"Esophageal Cancer","All Races","mortalityRate",NA
2016,51685,"Esophageal Cancer","Native American","incidenceRate",NA
2016,51685,"Esophageal Cancer","Native American","mortalityRate",NA
2016,51685,"Esophageal Cancer","Asian","incidenceRate",NA
2016,51685,"Esophageal Cancer","Asian","mortalityRate",NA
2016,51685,"Esophageal Cancer","Black","incidenceRate",NA
2016,51685,"Esophageal Cancer","Black","mortalityRate",NA
2016,51685,"Esophageal Cancer","Hispanic","incidenceRate",NA
2016,51685,"Esophageal Cancer","Hispanic","mortalityRate",NA
2016,51685,"Esophageal Cancer","White","incidenceRate",NA
2016,51685,"Esophageal Cancer","White","mortalityRate",NA
2016,51685,"Female Breast Cancer","All Races","incidenceRate",89.9
2016,51685,"Female Breast Cancer","All Races","mortalityRate",NA
2016,51685,"Female Breast Cancer","Native American","incidenceRate",NA
2016,51685,"Female Breast Cancer","Native American","mortalityRate",NA
2016,51685,"Female Breast Cancer","Asian","incidenceRate",NA
2016,51685,"Female Breast Cancer","Asian","mortalityRate",NA
2016,51685,"Female Breast Cancer","Black","incidenceRate",NA
2016,51685,"Female Breast Cancer","Black","mortalityRate",NA
2016,51685,"Female Breast Cancer","Hispanic","incidenceRate",NA
2016,51685,"Female Breast Cancer","Hispanic","mortalityRate",NA
2016,51685,"Female Breast Cancer","White","incidenceRate",78.2
2016,51685,"Female Breast Cancer","White","mortalityRate",NA
2016,51685,"Hodgkin Lymphoma","All Races","incidenceRate",NA
2016,51685,"Hodgkin Lymphoma","All Races","mortalityRate",NA
2016,51685,"Hodgkin Lymphoma","Native American","incidenceRate",NA
2016,51685,"Hodgkin Lymphoma","Native American","mortalityRate",NA
2016,51685,"Hodgkin Lymphoma","Asian","incidenceRate",NA
2016,51685,"Hodgkin Lymphoma","Asian","mortalityRate",NA
2016,51685,"Hodgkin Lymphoma","Black","incidenceRate",NA
2016,51685,"Hodgkin Lymphoma","Black","mortalityRate",NA
2016,51685,"Hodgkin Lymphoma","Hispanic","incidenceRate",NA
2016,51685,"Hodgkin Lymphoma","Hispanic","mortalityRate",NA
2016,51685,"Hodgkin Lymphoma","White","incidenceRate",NA
2016,51685,"Hodgkin Lymphoma","White","mortalityRate",NA
2016,51685,"Kaposi Sarcoma","All Races","incidenceRate",NA
2016,51685,"Kaposi Sarcoma","All Races","mortalityRate",NA
2016,51685,"Kaposi Sarcoma","Native American","incidenceRate",NA
2016,51685,"Kaposi Sarcoma","Native American","mortalityRate",NA
2016,51685,"Kaposi Sarcoma","Asian","incidenceRate",NA
2016,51685,"Kaposi Sarcoma","Asian","mortalityRate",NA
2016,51685,"Kaposi Sarcoma","Black","incidenceRate",NA
2016,51685,"Kaposi Sarcoma","Black","mortalityRate",NA
2016,51685,"Kaposi Sarcoma","Hispanic","incidenceRate",NA
2016,51685,"Kaposi Sarcoma","Hispanic","mortalityRate",NA
2016,51685,"Kaposi Sarcoma","White","incidenceRate",NA
2016,51685,"Kaposi Sarcoma","White","mortalityRate",NA
2016,51685,"Kidney Cancer","All Races","incidenceRate",NA
2016,51685,"Kidney Cancer","All Races","mortalityRate",NA
2016,51685,"Kidney Cancer","Native American","incidenceRate",NA
2016,51685,"Kidney Cancer","Native American","mortalityRate",NA
2016,51685,"Kidney Cancer","Asian","incidenceRate",NA
2016,51685,"Kidney Cancer","Asian","mortalityRate",NA
2016,51685,"Kidney Cancer","Black","incidenceRate",NA
2016,51685,"Kidney Cancer","Black","mortalityRate",NA
2016,51685,"Kidney Cancer","Hispanic","incidenceRate",NA
2016,51685,"Kidney Cancer","Hispanic","mortalityRate",NA
2016,51685,"Kidney Cancer","White","incidenceRate",NA
2016,51685,"Kidney Cancer","White","mortalityRate",NA
2016,51685,"Laryngeal Cancer","All Races","incidenceRate",NA
2016,51685,"Laryngeal Cancer","All Races","mortalityRate",NA
2016,51685,"Laryngeal Cancer","Native American","incidenceRate",NA
2016,51685,"Laryngeal Cancer","Native American","mortalityRate",NA
2016,51685,"Laryngeal Cancer","Asian","incidenceRate",NA
2016,51685,"Laryngeal Cancer","Asian","mortalityRate",NA
2016,51685,"Laryngeal Cancer","Black","incidenceRate",NA
2016,51685,"Laryngeal Cancer","Black","mortalityRate",NA
2016,51685,"Laryngeal Cancer","Hispanic","incidenceRate",NA
2016,51685,"Laryngeal Cancer","Hispanic","mortalityRate",NA
2016,51685,"Laryngeal Cancer","White","incidenceRate",NA
2016,51685,"Laryngeal Cancer","White","mortalityRate",NA
2016,51685,"Leukemia","All Races","incidenceRate",NA
2016,51685,"Leukemia","All Races","mortalityRate",NA
2016,51685,"Leukemia","Native American","incidenceRate",NA
2016,51685,"Leukemia","Native American","mortalityRate",NA
2016,51685,"Leukemia","Asian","incidenceRate",NA
2016,51685,"Leukemia","Asian","mortalityRate",NA
2016,51685,"Leukemia","Black","incidenceRate",NA
2016,51685,"Leukemia","Black","mortalityRate",NA
2016,51685,"Leukemia","Hispanic","incidenceRate",NA
2016,51685,"Leukemia","Hispanic","mortalityRate",NA
2016,51685,"Leukemia","White","incidenceRate",NA
2016,51685,"Leukemia","White","mortalityRate",NA
2016,51685,"Liver Cancer","All Races","incidenceRate",NA
2016,51685,"Liver Cancer","All Races","mortalityRate",NA
2016,51685,"Liver Cancer","Native American","incidenceRate",NA
2016,51685,"Liver Cancer","Native American","mortalityRate",NA
2016,51685,"Liver Cancer","Asian","incidenceRate",NA
2016,51685,"Liver Cancer","Asian","mortalityRate",NA
2016,51685,"Liver Cancer","Black","incidenceRate",NA
2016,51685,"Liver Cancer","Black","mortalityRate",NA
2016,51685,"Liver Cancer","Hispanic","incidenceRate",NA
2016,51685,"Liver Cancer","Hispanic","mortalityRate",NA
2016,51685,"Liver Cancer","White","incidenceRate",NA
2016,51685,"Liver Cancer","White","mortalityRate",NA
2016,51685,"Lung Cancer","All Races","incidenceRate",63.7
2016,51685,"Lung Cancer","All Races","mortalityRate",NA
2016,51685,"Lung Cancer","Native American","incidenceRate",NA
2016,51685,"Lung Cancer","Native American","mortalityRate",NA
2016,51685,"Lung Cancer","Asian","incidenceRate",NA
2016,51685,"Lung Cancer","Asian","mortalityRate",NA
2016,51685,"Lung Cancer","Black","incidenceRate",NA
2016,51685,"Lung Cancer","Black","mortalityRate",NA
2016,51685,"Lung Cancer","Hispanic","incidenceRate",NA
2016,51685,"Lung Cancer","Hispanic","mortalityRate",NA
2016,51685,"Lung Cancer","White","incidenceRate",68.1
2016,51685,"Lung Cancer","White","mortalityRate",NA
2016,51685,"Melanoma","All Races","incidenceRate",NA
2016,51685,"Melanoma","All Races","mortalityRate",NA
2016,51685,"Melanoma","Native American","incidenceRate",NA
2016,51685,"Melanoma","Native American","mortalityRate",NA
2016,51685,"Melanoma","Asian","incidenceRate",NA
2016,51685,"Melanoma","Asian","mortalityRate",NA
2016,51685,"Melanoma","Black","incidenceRate",NA
2016,51685,"Melanoma","Black","mortalityRate",NA
2016,51685,"Melanoma","Hispanic","incidenceRate",NA
2016,51685,"Melanoma","Hispanic","mortalityRate",NA
2016,51685,"Melanoma","White","incidenceRate",NA
2016,51685,"Melanoma","White","mortalityRate",NA
2016,51685,"Mesothelioma","All Races","incidenceRate",NA
2016,51685,"Mesothelioma","All Races","mortalityRate",NA
2016,51685,"Mesothelioma","Native American","incidenceRate",NA
2016,51685,"Mesothelioma","Native American","mortalityRate",NA
2016,51685,"Mesothelioma","Asian","incidenceRate",NA
2016,51685,"Mesothelioma","Asian","mortalityRate",NA
2016,51685,"Mesothelioma","Black","incidenceRate",NA
2016,51685,"Mesothelioma","Black","mortalityRate",NA
2016,51685,"Mesothelioma","Hispanic","incidenceRate",NA
2016,51685,"Mesothelioma","Hispanic","mortalityRate",NA
2016,51685,"Mesothelioma","White","incidenceRate",NA
2016,51685,"Mesothelioma","White","mortalityRate",NA
2016,51685,"Myeloma","All Races","incidenceRate",NA
2016,51685,"Myeloma","All Races","mortalityRate",NA
2016,51685,"Myeloma","Native American","incidenceRate",NA
2016,51685,"Myeloma","Native American","mortalityRate",NA
2016,51685,"Myeloma","Asian","incidenceRate",NA
2016,51685,"Myeloma","Asian","mortalityRate",NA
2016,51685,"Myeloma","Black","incidenceRate",NA
2016,51685,"Myeloma","Black","mortalityRate",NA
2016,51685,"Myeloma","Hispanic","incidenceRate",NA
2016,51685,"Myeloma","Hispanic","mortalityRate",NA
2016,51685,"Myeloma","White","incidenceRate",NA
2016,51685,"Myeloma","White","mortalityRate",NA
2016,51685,"Non-Hodgkin Lymphoma","All Races","incidenceRate",NA
2016,51685,"Non-Hodgkin Lymphoma","All Races","mortalityRate",NA
2016,51685,"Non-Hodgkin Lymphoma","Native American","incidenceRate",NA
2016,51685,"Non-Hodgkin Lymphoma","Native American","mortalityRate",NA
2016,51685,"Non-Hodgkin Lymphoma","Asian","incidenceRate",NA
2016,51685,"Non-Hodgkin Lymphoma","Asian","mortalityRate",NA
2016,51685,"Non-Hodgkin Lymphoma","Black","incidenceRate",NA
2016,51685,"Non-Hodgkin Lymphoma","Black","mortalityRate",NA
2016,51685,"Non-Hodgkin Lymphoma","Hispanic","incidenceRate",NA
2016,51685,"Non-Hodgkin Lymphoma","Hispanic","mortalityRate",NA
2016,51685,"Non-Hodgkin Lymphoma","White","incidenceRate",NA
2016,51685,"Non-Hodgkin Lymphoma","White","mortalityRate",NA
2016,51685,"Oral Cancer","All Races","incidenceRate",NA
2016,51685,"Oral Cancer","All Races","mortalityRate",NA
2016,51685,"Oral Cancer","Native American","incidenceRate",NA
2016,51685,"Oral Cancer","Native American","mortalityRate",NA
2016,51685,"Oral Cancer","Asian","incidenceRate",NA
2016,51685,"Oral Cancer","Asian","mortalityRate",NA
2016,51685,"Oral Cancer","Black","incidenceRate",NA
2016,51685,"Oral Cancer","Black","mortalityRate",NA
2016,51685,"Oral Cancer","Hispanic","incidenceRate",NA
2016,51685,"Oral Cancer","Hispanic","mortalityRate",NA
2016,51685,"Oral Cancer","White","incidenceRate",NA
2016,51685,"Oral Cancer","White","mortalityRate",NA
2016,51685,"Ovarian Cancer","All Races","incidenceRate",NA
2016,51685,"Ovarian Cancer","All Races","mortalityRate",NA
2016,51685,"Ovarian Cancer","Native American","incidenceRate",NA
2016,51685,"Ovarian Cancer","Native American","mortalityRate",NA
2016,51685,"Ovarian Cancer","Asian","incidenceRate",NA
2016,51685,"Ovarian Cancer","Asian","mortalityRate",NA
2016,51685,"Ovarian Cancer","Black","incidenceRate",NA
2016,51685,"Ovarian Cancer","Black","mortalityRate",NA
2016,51685,"Ovarian Cancer","Hispanic","incidenceRate",NA
2016,51685,"Ovarian Cancer","Hispanic","mortalityRate",NA
2016,51685,"Ovarian Cancer","White","incidenceRate",NA
2016,51685,"Ovarian Cancer","White","mortalityRate",NA
2016,51685,"Pancreatic Cancer","All Races","incidenceRate",NA
2016,51685,"Pancreatic Cancer","All Races","mortalityRate",NA
2016,51685,"Pancreatic Cancer","Native American","incidenceRate",NA
2016,51685,"Pancreatic Cancer","Native American","mortalityRate",NA
2016,51685,"Pancreatic Cancer","Asian","incidenceRate",NA
2016,51685,"Pancreatic Cancer","Asian","mortalityRate",NA
2016,51685,"Pancreatic Cancer","Black","incidenceRate",NA
2016,51685,"Pancreatic Cancer","Black","mortalityRate",NA
2016,51685,"Pancreatic Cancer","Hispanic","incidenceRate",NA
2016,51685,"Pancreatic Cancer","Hispanic","mortalityRate",NA
2016,51685,"Pancreatic Cancer","White","incidenceRate",NA
2016,51685,"Pancreatic Cancer","White","mortalityRate",NA
2016,51685,"Stomach Cancer","All Races","incidenceRate",NA
2016,51685,"Stomach Cancer","All Races","mortalityRate",NA
2016,51685,"Stomach Cancer","Native American","incidenceRate",NA
2016,51685,"Stomach Cancer","Native American","mortalityRate",NA
2016,51685,"Stomach Cancer","Asian","incidenceRate",NA
2016,51685,"Stomach Cancer","Asian","mortalityRate",NA
2016,51685,"Stomach Cancer","Black","incidenceRate",NA
2016,51685,"Stomach Cancer","Black","mortalityRate",NA
2016,51685,"Stomach Cancer","Hispanic","incidenceRate",NA
2016,51685,"Stomach Cancer","Hispanic","mortalityRate",NA
2016,51685,"Stomach Cancer","White","incidenceRate",NA
2016,51685,"Stomach Cancer","White","mortalityRate",NA
2016,51685,"Thyroid Cancer","All Races","incidenceRate",NA
2016,51685,"Thyroid Cancer","All Races","mortalityRate",NA
2016,51685,"Thyroid Cancer","Native American","incidenceRate",NA
2016,51685,"Thyroid Cancer","Native American","mortalityRate",NA
2016,51685,"Thyroid Cancer","Asian","incidenceRate",NA
2016,51685,"Thyroid Cancer","Asian","mortalityRate",NA
2016,51685,"Thyroid Cancer","Black","incidenceRate",NA
2016,51685,"Thyroid Cancer","Black","mortalityRate",NA
2016,51685,"Thyroid Cancer","Hispanic","incidenceRate",NA
2016,51685,"Thyroid Cancer","Hispanic","mortalityRate",NA
2016,51685,"Thyroid Cancer","White","incidenceRate",NA
2016,51685,"Thyroid Cancer","White","mortalityRate",NA
2016,51685,"Bladder Cancer","All Races","incidenceRate",NA
2016,51685,"Bladder Cancer","All Races","mortalityRate",NA
2016,51685,"Bladder Cancer","Native American","incidenceRate",NA
2016,51685,"Bladder Cancer","Native American","mortalityRate",NA
2016,51685,"Bladder Cancer","Asian","incidenceRate",NA
2016,51685,"Bladder Cancer","Asian","mortalityRate",NA
2016,51685,"Bladder Cancer","Black","incidenceRate",NA
